FeedbackID,StudentID,FeedbackDate,Rating,FeedbackText
FB13032,ST10081,2025-10-30,5,I am satisfied with the learning experience.
FB13033,ST10641,2024-12-12,5,I am satisfied with the learning experience.
FB13034,ST10777,2025-04-28,5,The faculty members are very supportive.
FB13035,ST10283,2025-09-12,5,The practical sessions are excellent.
FB13036,ST10292,2026-02-10,5,I am satisfied with the learning experience.
FB13037,ST10980,2025-02-05,5,The courses are well structured and helpful.
FB13038,ST10566,2024-12-14,5,I am satisfied with the learning experience.
FB13039,ST10852,2024-09-26,3,Some aspects of the program are useful.
FB13040,ST10027,2026-01-23,3,The facilities are satisfactor.
FB13041,ST10406,2026-03-09,4,The practical sessions are excellent.
FB13042,ST10660,2025-06-19,4,The practical sessions are excellent.
FB13043,ST10905,2025-07-30,4,The academic resources are very helpful.
FB13044,ST10509,2026-03-25,4,The courses are well structured and helpful.
FB13045,ST10156,2025-11-23,4,I am satisfied with the learning experience.
FB13046,ST10095,2025-11-07,3,The facilities are satisfactor.
FB13047,ST10347,2025-09-14,4,The faculty members are very supportive.
FB13048,ST10505,2024-10-26,5,The courses are well structured and helpful.
FB13049,ST10658,2025-02-06,3,The courses are okay but could be improved.
FB13050,ST10562,2025-07-19,3,The workload is too high.
FB13051,ST10460,2025-03-31,4,The faculty members are very supportive.
FB13052,ST10246,2026-04-20,4,The academic resources are very helpful.
FB13053,ST10054,2025-06-20,3,The courses are okay but could be improved.
FB13054,ST10491,2024-12-10,4,I am satisfied with the learning experience.
FB13055,ST10973,2024-11-28,5,I am satisfied with the learning experience.
FB13056,ST10331,2025-05-06,5,The academic resources are very helpful.
FB13057,ST10020,2024-10-21,5,The faculty members are very supportive.
FB13058,ST10025,2025-08-22,3,The learning experience is neither good nor bad.
FB13059,ST10564,2025-11-04,4,I am satisfied with the learning experience.
FB13060,ST10214,2026-03-19,4,The placement training has been useful.
FB13061,ST10358,2024-09-25,3,Some aspects of the program are useful.
FB13062,ST10903,2025-10-17,5,I am satisfied with the learning experience.
FB13063,ST10218,2025-06-24,5,The courses are well structured and helpful.
FB13064,ST10273,2025-03-09,5,The practical sessions are excellent.
FB13065,ST10164,2024-10-23,5,The placement opportunities are not sufficient.
FB13066,ST10263,2025-06-23,5,The faculty members are very supportive.
FB13067,ST10403,2025-09-11,5,The faculty members are very supportive.
FB13068,ST10030,2025-07-21,5,The academic resources are very helpful.
FB13069,ST10210,2026-04-11,5,The courses are well structured and helpful.
FB13070,ST10824,2026-02-11,4,I am satisfied with the learning experience.
FB13071,ST10778,2024-11-27,5,The academic resources are very helpful.
FB13072,ST10853,2026-04-01,3,The courses are okay but could be improved.
FB13073,ST10908,2024-11-30,5,The faculty members are very supportive.
FB13074,ST10475,2025-08-26,4,The academic resources are very helpful.
FB13075,ST10581,2025-10-26,4,The faculty support could be better.
FB13076,ST10223,2025-01-18,4,The faculty members are very supportive.
FB13077,ST10222,2025-08-31,4,The faculty support could be better.
FB13078,ST10212,2025-06-21,5,The academic resources are very helpful.
FB13079,ST10738,2026-01-06,4,The placement training has been useful.
FB13080,ST10943,2025-11-04,5,The practical sessions are excellent.
FB13081,ST10815,2025-01-17,5,The workload is too high.
FB13082,ST10080,2025-10-27,3,The overall experience is average.
FB13083,ST10874,2025-12-09,4,The courses are well structured and helpful.
FB13084,ST10970,2026-03-12,5,The courses are well structured and helpful.
FB13085,ST10456,2025-09-29,4,The practical sessions are excellent.
FB13086,ST10100,2025-02-25,4,I am satisfied with the learning experience.
FB13087,ST10995,2025-02-22,4,The faculty members are very supportive.
FB13088,ST10287,2024-10-12,5,The courses are well structured and helpful.
FB13089,ST10789,2025-03-12,5,The courses are well structured and helpful.
FB13090,ST10146,2026-04-13,4,I am satisfied with the learning experience.
FB13091,ST10942,2025-07-18,3,The overall experience is average.
FB13092,ST10902,2025-04-26,3,The practical sessions need complete overhaul.
FB13093,ST10179,2026-01-31,4,The courses are well structured and helpful.
FB13094,ST10467,2026-08-05,4,The placement opportunities are not sufficient.
FB13095,ST10712,2025-11-08,4,The faculty members are very supportive.
FB13096,ST10720,2024-10-26,4,The courses are well structured and helpful.
FB13097,ST10221,2024-11-13,5,The academic resources are very helpful.
FB13098,ST10031,2026-01-21,5,The placement training has been useful.
FB13099,ST10423,2025-07-05,4,The courses are well structured and helpful.
FB13100,ST10673,2025-07-12,5,The faculty members are very supportive.
FB13101,ST10737,2025-05-28,4,The faculty members are very supportive.
FB13102,ST10688,2025-05-15,4,I am satisfied with the learning experience.
FB13103,ST10707,2025-01-12,4,The courses are well structured and helpful.
FB13104,ST10895,2025-04-24,5,The placement training has been useful.
FB13105,ST10811,2025-05-12,4,The academic resources are very helpful.
FB13106,ST10294,2025-11-22,5,The practical sessions are excellent.
FB13107,ST10468,2026-01-09,5,The placement opportunities are not sufficient.
FB13108,ST10168,2024-09-05,4,The faculty members are very supportive.
FB13109,ST10329,2026-04-07,3,The facilities are satisfactor.
FB13110,ST10417,2025-04-11,5,The placement training has been useful.
FB13111,ST10479,2024-12-27,5,The faculty support could be better.
FB13112,ST10152,2025-05-16,5,The practical sessions need complete overhaul.
FB13113,ST10692,2025-12-09,5,The faculty members are very supportive.
FB13114,ST10089,2026-05-18,3,The courses are okay but could be improved.
FB13115,ST10341,2026-05-03,3,The academic resources need improvement.
FB13116,ST10478,2025-07-27,4,The practical sessions are excellent.
FB13117,ST10912,2025-12-15,4,The practical sessions are excellent.
FB13118,ST10614,2024-12-09,4,The academic resources are very helpful.
FB13119,ST10872,2025-07-26,3,The courses are okay but could be improved.
FB13120,ST10836,2024-09-21,3,The learning experience is neither good nor bad.
FB13121,ST10084,2026-08-05,3,The placment training needs serious improvement.
FB13122,ST10514,2026-05-15,4,The practical sessions are excellent.
FB13123,ST10590,2025-02-15,4,The practical sessions are excellent.
FB13124,ST10758,2025-01-20,5,The academic resources are very helpful.
FB13125,ST10501,2026-02-01,5,The academic resources are very helpful.
FB13126,ST10562,2025-06-04,5,The placement opportunities are not sufficient.
FB13127,ST10673,2024-12-17,5,The workload is too high.
FB13128,ST10591,2026-03-29,4,The placement training has been useful.
FB13129,ST10232,2026-03-06,3,The learning experience is neither good nor bad.
FB13130,ST10160,2026-06-11,3,The workload is too high.
FB13131,ST10734,2024-10-23,4,The practical sessions are excellent.
FB13132,ST10508,2024-11-13,5,The courses are well structured and helpful.
FB13133,ST10248,2026-03-15,3,The facilities are satisfactor.
FB13134,ST10846,2024-09-29,4,The academic resources are very helpful.
FB13135,ST10975,2025-02-22,4,The placment training needs serious improvement.
FB13136,ST10017,2025-12-13,4,The courses are well structured and helpful.
FB13137,ST10191,2026-08-07,4,The academic resources need improvement.
FB13138,ST10074,2024-12-10,4,The placement training has been useful.
FB13139,ST10433,2026-06-23,4,The academic resources need improvement.
FB13140,ST10413,2026-05-26,5,The practical sessions are excellent.
FB13141,ST10352,2026-05-17,5,I am satisfied with the learning experience.
FB13142,ST10439,2025-03-29,3,The learning experience is neither good nor bad.
FB13143,ST10651,2024-08-28,3,The overall experience is average.
FB13144,ST10696,2025-05-11,5,The courses are well structured and helpful.
FB13145,ST10328,2026-02-07,5,The faculty members are very supportive.
FB13146,ST10882,2026-05-04,3,Some aspects of the program are useful.
FB13147,ST10789,2024-11-12,5,The academic resources are very helpful.
FB13148,ST10972,2025-04-11,5,The practical sessions need complete overhaul.
FB13149,ST10028,2025-08-02,4,The placement training has been useful.
FB13150,ST10487,2025-08-18,4,The courses are well structured and helpful.
FB13151,ST10252,2024-09-04,3,The overall experience is average.
FB13152,ST10466,2025-05-02,4,The faculty members are very supportive.
FB13153,ST10619,2025-01-27,4,The placment training needs serious improvement.
FB13154,ST10331,2026-03-15,5,The academic resources are very helpful.
FB13155,ST10222,2025-10-09,3,The overall experience is average.
FB13156,ST10011,2025-01-29,3,Some aspects of the program are useful.
FB13157,ST10884,2025-01-23,3,The overall experience is average.
FB13158,ST10958,2025-10-16,4,The courses are well structured and helpful.
FB13159,ST10475,2025-09-28,5,The practical sessions are excellent.
FB13160,ST10821,2026-03-23,5,The academic resources need improvement.
FB13161,ST10742,2025-03-06,4,The practical sessions are excellent.
FB13162,ST10715,2025-10-18,5,I am satisfied with the learning experience.
FB13163,ST10301,2025-08-28,5,The placment training needs serious improvement.
FB13164,ST10298,2025-12-14,3,The learning experience is neither good nor bad.
FB13165,ST10113,2026-03-07,3,The overall experience is average.
FB13166,ST10204,2024-12-05,4,I am satisfied with the learning experience.
FB13167,ST10397,2026-02-08,3,The courses are okay but could be improved.
FB13168,ST10792,2026-02-11,4,The faculty members are very supportive.
FB13169,ST10229,2026-01-19,5,The academic resources are very helpful.
FB13170,ST10235,2024-09-01,3,The overall experience is average.
FB13171,ST10104,2025-06-06,4,I am satisfied with the learning experience.
FB13172,ST10449,2025-11-13,5,The academic resources are very helpful.
FB13173,ST10022,2026-07-22,3,The facilities are satisfactor.
FB13174,ST10651,2026-01-15,5,The placement training has been useful.
FB13175,ST10035,2025-10-01,5,The practical sessions are excellent.
FB13176,ST10069,2024-09-20,5,The faculty members are very supportive.
FB13177,ST10487,2025-03-04,4,I am satisfied with the learning experience.
FB13178,ST10124,2024-12-28,4,The courses are well structured and helpful.
FB13179,ST10681,2024-10-03,5,The academic resources are very helpful.
FB13180,ST10571,2025-03-26,4,The courses are well structured and helpful.
FB13181,ST10597,2025-01-20,4,The practical sessions are excellent.
FB13182,ST10238,2026-04-22,4,The faculty members are very supportive.
FB13183,ST10765,2026-02-10,3,The overall experience is average.
FB13184,ST10381,2025-12-10,4,The courses are well structured and helpful.
FB13185,ST10538,2025-03-16,3,Some aspects of the program are useful.
FB13186,ST10544,2024-09-28,5,I am satisfied with the learning experience.
FB13187,ST10943,2025-08-14,4,The placement training has been useful.
FB13188,ST10194,2026-01-08,3,The learning experience is neither good nor bad.
FB13189,ST10491,2024-08-24,5,I am satisfied with the learning experience.
FB13190,ST10567,2024-10-08,3,Some aspects of the program are useful.
FB13191,ST10880,2025-06-15,3,The workload is too high.
FB13192,ST10684,2026-01-12,4,The practical sessions are excellent.
FB13193,ST10882,2025-03-16,3,The learning experience is neither good nor bad.
FB13194,ST10526,2026-01-14,3,The placment training needs serious improvement.
FB13195,ST10580,2026-06-10,5,The academic resources are very helpful.
FB13196,ST10860,2026-07-28,3,The courses are okay but could be improved.
FB13197,ST10848,2026-01-12,5,The courses are well structured and helpful.
FB13198,ST10044,2025-05-24,5,The practical sessions need complete overhaul.
FB13199,ST10029,2026-06-20,5,The academic resources are very helpful.
FB13200,ST10401,2024-11-09,4,I am satisfied with the learning experience.
FB13201,ST10491,2024-09-01,3,Some aspects of the program are useful.
FB13202,ST10911,2025-04-02,4,The academic resources are very helpful.
FB13203,ST10248,2026-06-22,5,The faculty members are very supportive.
FB13204,ST10792,2026-07-05,4,The practical sessions are excellent.
FB13205,ST10428,2026-01-04,4,The courses are well structured and helpful.
FB13206,ST10792,2025-06-14,3,The facilities are satisfactor.
FB13207,ST10285,2025-02-13,5,The placement training has been useful.
FB13208,ST10311,2025-06-09,5,The placement opportunities are not sufficient.
FB13209,ST10335,2025-09-16,5,The practical sessions need complete overhaul.
FB13210,ST10524,2026-02-20,4,The academic resources are very helpful.
FB13211,ST10481,2024-11-03,5,The academic resources are very helpful.
FB13212,ST10999,2026-07-21,4,The practical sessions are excellent.
FB13213,ST10258,2025-04-20,3,The facilities are satisfactor.
FB13214,ST10896,2025-08-29,4,The practical sessions are excellent.
FB13215,ST10321,2026-06-22,4,The faculty support could be better.
FB13216,ST10929,2025-11-24,5,I am satisfied with the learning experience.
FB13217,ST10996,2025-10-04,5,The faculty members are very supportive.
FB13218,ST10286,2024-10-25,4,The placement training has been useful.
FB13219,ST10787,2025-01-09,3,The courses are okay but could be improved.
FB13220,ST10822,2025-01-19,3,The facilities are satisfactor.
FB13221,ST10195,2025-09-10,3,The facilities are satisfactor.
FB13222,ST10730,2025-08-08,4,The faculty members are very supportive.
FB13223,ST10818,2025-10-27,4,The practical sessions are excellent.
FB13224,ST10121,2026-08-07,3,The facilities are satisfactor.
FB13225,ST10654,2026-02-22,5,The practical sessions are excellent.
FB13226,ST10188,2024-09-03,5,The practical sessions need complete overhaul.
